,number,theme,subtheme,year,set_name,minifigs,pieces,price,value_new,value_used,launch_date,eol_date,category,numeric_data_nan,price_unadjusted
2644,8668-1,Racers,Power Racers,2006,Side Rider 55,,111.0,13.444246909496837,10.0,5.98,2006-01-01,2006-12-31,set,False,10.0
2645,8667-1,Racers,Power Racers,2006,Action Wheeler,,79.0,13.444246909496837,13.9,4.84,2006-01-01,2006-12-31,set,False,10.0
2646,8666-1,Racers,Tiny Turbos,2006,Tuner X,,61.0,5.377698763798735,10.18,2.75,2006-01-01,2006-12-31,set,False,4.0
2647,8664-1,Racers,Tiny Turbos,2006,Road Hero,,55.0,5.377698763798735,9.95,7.36,2006-01-01,2006-12-31,set,False,4.0
2648,8663-1,Racers,Tiny Turbos,2006,Fat Trax,,42.0,5.377698763798735,10.0,3.49,2006-01-01,2006-12-31,set,False,4.0
2649,8670-1,Racers,Power Racers,2006,Jump Master,,105.0,13.444246909496837,13.98,5.96,2006-01-01,2006-12-31,set,False,10.0
2650,7704-1,Exo-Force,Original,2006,Sonic Phantom,1.0,215.0,26.888493818993673,42.5,20.85,2006-01-01,2007-12-31,set,False,20.0
2651,7702-1,Exo-Force,Original,2006,Thunder Fury,1.0,197.0,20.166370364245257,60.5,25.05,2006-01-01,2007-09-30,set,False,15.0
2652,7881-1,Duplo,Pirates,2006,Pirate Ship,2.0,33.0,53.76354339107785,99.0,73.31,2006-01-08,2007-12-31,set,False,39.99
2653,3301-1,Duplo,Thomas the Tank Engine,2006,Cranky-Loading Crane,2.0,34.0,26.888493818993673,120.0,42.5,2006-01-01,2007-12-31,set,False,20.0
2654,3569-1,Sports,Football,2006,Grand Soccer Stadium,14.0,386.0,67.2077903005747,250.0,114.74,2006-01-01,2007-12-31,set,False,49.99
2655,4415-1,Creator,3 in 1,2006,Auto Pod,,56.0,4.692042171414396,10.5,5.2,2006-01-01,2006-12-31,set,False,3.49
2656,4416-1,Creator,3 in 1,2006,Robo Pod,,65.0,4.692042171414396,10.48,7.86,2006-01-01,2006-12-31,set,False,3.49
2657,4417-1,Creator,3 in 1,2006,Aero Pod,,60.0,4.7054864183238925,10.66,4.88,2006-01-01,2006-12-31,set,False,3.5
2658,4418-1,Creator,3 in 1,2006,Dino Pod,,55.0,4.7054864183238925,14.42,4.52,2006-01-01,2006-12-31,set,False,3.5
2659,4891-1,Creator,6 in 1,2006,Highway Haulers,,209.0,13.43080266258734,21.75,8.46,2006-01-01,2007-12-31,set,False,9.99
2660,4960-1,Duplo,LEGO Ville,2006,Giant Zoo,5.0,126.0,94.09628411956835,268.21,89.05,2006-01-01,2008-12-31,set,False,69.99
2661,7896-1,City,Trains,2006,Straight and Curved Rails,,16.0,21.497350808285443,42.69,19.17,2006-01-06,2010-12-31,set,False,15.99
2662,7578-1,Belville,,2006,Ultimate Princesses,2.0,149.0,67.2077903005747,,40.84,2006-01-03,2007-12-31,set,False,49.99
2663,7898-1,City,Trains,2006,Cargo Train Deluxe,5.0,856.0,201.65025939554306,366.12,170.57,2006-01-06,2009-12-31,set,False,149.99
2664,8283-1,Technic,,2006,Telehandler,,323.0,40.31929648158101,72.0,23.92,2006-01-03,2007-12-31,set,False,29.99
2665,8626-1,Bionicle,Warriors,2006,Irnakk,,124.0,33.61061727374209,386.6,86.43,2006-01-03,2006-12-31,set,False,25.0
2666,8733-1,Bionicle,Warriors,2006,Axonn,,196.0,26.888493818993673,258.94,70.27,2006-01-03,2007-07-31,set,False,20.0
2667,8734-1,Bionicle,Warriors,2006,Brutaka,,193.0,26.875049572084176,331.75,109.13,2006-01-03,2007-07-31,set,False,19.99
2668,7712-1,Exo-Force,Original,2006,Supernova,1.0,287.0,26.888493818993673,152.5,80.8,2006-01-04,2006-12-31,set,False,20.0
2669,8904-1,Bionicle,Piraka,2006,Avak,,41.0,12.099822218547153,59.91,19.63,2006-01-01,2006-12-31,set,False,9.0
2670,7780-1,Batman,,2006,The Batboat: Hunt for Killer Croc,2.0,188.0,26.875049572084176,217.36,68.0,2006-01-04,2007-12-31,set,False,19.99
2671,7779-1,Batman,,2006,The Batman Dragster: Catwoman Pursuit,2.0,92.0,13.444246909496837,100.0,38.63,2006-01-04,2006-12-31,set,False,10.0
2672,4896-1,Creator,3 in 1,2006,Roaring Roadsters,,931.0,80.66548145698103,129.99,60.51,2006-01-06,2007-12-31,set,False,60.0
2673,4894-1,Creator,8 in 1,2006,Mythical Creatures,,588.0,40.31929648158101,120.0,50.65,2006-01-06,2007-12-31,set,False,29.99
2674,4893-1,Creator,8 in 1,2006,Revvin' Riders,,360.0,26.888493818993673,45.23,20.74,2006-01-06,2007-12-31,set,False,20.0
2675,3829-1,Avatar The Last Airbender,,2006,Fire Nation Ship,5.0,722.0,67.22123454748419,562.74,370.0,2006-01-06,2007-12-31,set,False,50.0
2676,3828-1,Avatar The Last Airbender,,2006,Air Temple,4.0,400.0,40.33274072849051,689.0,291.3,2006-01-06,2007-12-31,set,False,30.0
2677,4895-1,Creator,3 in 1,2006,Motion Power,,611.0,67.2077903005747,65.0,43.28,2006-01-06,2007-12-31,set,False,49.99
2678,3826-1,SpongeBob SquarePants,,2006,Build-A-Bob,,445.0,40.31929648158101,601.39,70.0,2006-01-06,2007-12-31,set,False,29.99
2679,7781-1,Batman,,2006,The Batmobile: Two-Face's Escape,3.0,386.0,40.31929648158101,237.01,129.41,2006-01-04,2007-12-31,set,False,29.99
2680,3827-1,SpongeBob SquarePants,,2006,Adventures in Bikini Bottom,3.0,579.0,53.76354339107785,240.09,91.64,2006-01-06,2007-12-31,set,False,39.99
2681,7782-1,Batman,,2006,The Batwing: The Joker's Aerial Assault,3.0,523.0,67.22123454748419,223.6,119.1,2006-01-04,2007-12-31,set,False,50.0
2682,6620-1,Bionicle,Accessories,2006,Ultimate Accessory Set,,500.0,31.691979418983856,165.0,91.3,2006-01-05,2006-12-31,set,False,23.572893024299532
2683,4965-1,Duplo,LEGO Ville,2006,Police Action,4.0,65.0,67.22123454748419,144.18,51.42,2006-01-06,2007-12-31,set,False,50.0
2684,3299-1,Duplo,Bob the Builder,2006,Scrambler and Dizzy at Bob's Workshop,3.0,50.0,26.875049572084176,,28.0,2006-01-06,2008-12-31,set,False,19.99
2685,8702-1,Castle,Knights' Kingdom II,2006,Lord Vladek,,112.0,26.888493818993673,41.61,26.23,2006-01-01,2007-07-31,set,False,20.0
2686,3825-1,SpongeBob SquarePants,,2006,Krusty Krab,3.0,295.0,26.875049572084176,273.94,96.82,2006-01-06,2007-12-31,set,False,19.99
2687,7899-1,City,Police,2006,Police Boat,3.0,199.0,33.59717302683259,57.36,31.82,2006-01-03,2006-12-31,set,False,24.99
2688,7577-1,Belville,,2006,Winter Wonder Palace,3.0,168.0,94.09628411956835,116.69,75.76,2006-01-03,2007-12-31,set,False,69.99
2689,6111-1,Racers,Tiny Turbos,2006,Street Chase,,198.0,19.006730818990317,33.0,21.39,2006-01-03,2006-12-31,set,False,14.137445516241012
2690,8905-1,Bionicle,Piraka,2006,Thok,,42.0,12.086377971637656,101.11,16.38,2006-01-01,2006-12-31,set,False,8.99
2691,7900-1,City,Construction,2006,Heavy Loader,1.0,347.0,33.59717302683259,128.79,73.37,2006-01-06,2006-12-31,set,False,24.99
2692,7905-1,City,Construction,2006,Building Crane,3.0,721.0,94.09628411956835,295.38,155.84,2006-01-06,2007-12-31,set,False,69.99
2693,8674-1,Racers,Ferrari,2006,Ferrari F1 Racer 1:8,,1246.0,188.20601248604623,766.0,255.32,2006-01-06,2007-12-31,set,False,139.99
2694,8681-1,Racers,Tiny Turbos,2006,Tuner Garage,,652.0,53.76354339107785,45.0,39.5,2006-01-06,2007-12-31,set,False,39.99
2695,10176-1,Castle,Knights' Kingdom II,2006,King's Castle,12.0,869.0,134.42902484805887,476.19,265.22,2006-01-06,2007-12-31,set,False,99.99
2696,8624-1,Bionicle,Playsets,2006,Race for the Mask of Life,8.0,507.0,80.65203721007153,100.0,61.13,2006-01-07,2006-12-31,set,False,59.99
2697,8625-1,Bionicle,Warriors,2006,Umbra,,179.0,33.61061727374209,125.0,76.16,2006-01-07,2006-12-31,set,False,25.0
2698,8900-1,Bionicle,Piraka,2006,Reidak,,41.0,12.086377971637656,62.02,16.3,2006-01-01,2006-12-31,set,False,8.99
2699,7785-1,Batman,,2006,Arkham Asylum,7.0,860.0,107.5405310290652,473.03,302.26,2006-01-08,2007-12-31,set,False,79.99
2700,7021-1,Vikings,,2006,Viking Double Catapault versus the Armoured Ofnir Dragon,3.0,505.0,53.76354339107785,132.77,100.87,2006-01-08,2007-12-31,set,False,39.99
2701,6210-1,Star Wars,Episode VI,2006,Jabba's Sail Barge,8.0,781.0,100.81840757431678,441.5,224.69,2006-01-06,2007-12-31,set,False,74.99
2702,7897-1,City,Trains,2006,Passenger Train,3.0,501.0,120.98477793856203,284.82,127.42,2006-01-06,2009-12-31,set,False,89.99
2703,7020-1,Vikings,,2006,Army of Vikings with Heavy Artillery Wagon,7.0,312.0,40.33274072849051,195.18,104.11,2006-01-08,2007-12-31,set,False,30.0
2704,8822-1,Castle,Knights' Kingdom II,2006,Gargoyle Bridge,3.0,250.0,40.33274072849051,75.96,43.29,2006-01-07,2007-12-31,set,False,30.0
2705,8821-1,Castle,Knights' Kingdom II,2006,Rogue Knight Battleship,3.0,152.0,26.888493818993673,74.58,49.99,2006-01-07,2007-07-31,set,False,20.0
2706,8813-1,Castle,Knights' Kingdom II,2006,Battle at the Pass,11.0,381.0,53.77698763798735,112.43,99.99,2006-01-07,2006-12-31,set,False,40.0
2707,8682-1,Racers,Power Racers,2006,Nitro Intimidator,,724.0,67.22123454748419,57.0,67.46,2006-01-07,2007-07-31,set,False,50.0
2708,8675-1,Racers,Outdoor RC,2006,Outdoor Challenger,,104.0,215.1079505519494,186.7,191.39,2006-01-07,2007-12-31,set,False,160.0
2709,10174-1,Star Wars,Ultimate Collector Series,2006,Imperial AT-ST,,1068.0,107.5405310290652,485.65,255.51,2006-01-07,2008-12-31,set,False,79.99
2710,5483-1,Make and Create,,2006,Ready Steady Build & Race Set,,692.0,52.834060418973074,,17.47,2006-01-06,2007-12-31,set,False,39.29863887106372
2711,5475-1,Make and Create,,2006,Girls Fantasy Bucket,,190.0,10.75539752759747,34.95,,2006-01-06,2006-12-31,set,False,8.0
2712,5482-1,Make and Create,,2006,Ultimate House Building Set,,674.0,33.61061727374209,40.0,20.0,2006-01-06,2007-12-31,set,False,25.0
2713,8903-1,Bionicle,Piraka,2006,Zaktan,,41.0,12.086377971637656,101.11,19.68,2006-01-01,2006-12-31,set,False,8.99
2714,8902-1,Bionicle,Piraka,2006,Vezok,,41.0,12.086377971637656,63.21,17.72,2006-01-01,2006-12-31,set,False,8.99
2715,8823-1,Castle,Knights' Kingdom II,2006,Mistlands Tower,6.0,431.0,67.22123454748419,194.76,105.11,2006-01-07,2007-07-31,set,False,50.0
2716,8703-1,Castle,Knights' Kingdom II,2006,Sir Kentis,,43.0,13.444246909496837,40.42,8.43,2006-01-01,2006-12-31,set,False,10.0
2717,7880-1,Duplo,Pirates,2006,Big Pirate Ship,4.0,60.0,134.42902484805887,416.98,152.77,2006-01-08,2007-12-31,set,False,99.99
2718,8661-1,Racers,Tiny Turbos,2006,Carbon Star,,44.0,5.377698763798735,14.99,5.07,2006-01-01,2006-12-31,set,False,4.0
2719,2159-1,Trains,9V,2006,9V Train Track Starter Collection,,24.0,40.31929648158101,70.0,,,,set,False,29.99
2720,8288-1,Technic,,2006,Crawler Crane,,800.0,67.2077903005747,360.0,195.14,2006-01-08,2007-07-31,set,False,49.99
2721,8662-1,Racers,Tiny Turbos,2006,Blue Renegade,,49.0,5.377698763798735,25.0,8.01,2006-01-08,2006-12-31,set,False,4.0
2722,8665-1,Racers,Tiny Turbos,2006,Highway Enforcer,,52.0,5.377698763798735,20.0,3.95,2006-01-08,2006-12-31,set,False,4.0
2723,8676-1,Racers,Outdoor RC,2006,Sunset Cruiser,,58.0,80.66548145698103,172.25,50.06,2006-01-08,2007-12-31,set,False,60.0
2724,8727-1,Bionicle,Toa Inika,2006,Toa Jaller,,46.0,13.444246909496837,102.12,14.69,2006-01-08,2007-07-31,set,False,10.0
2725,8728-1,Bionicle,Toa Inika,2006,Toa Hahli,,46.0,13.43080266258734,93.97,16.21,2006-01-08,2007-07-31,set,False,9.99
2726,8729-1,Bionicle,Toa Inika,2006,Toa Nuparu,,54.0,13.43080266258734,96.64,20.0,2006-01-08,2007-07-31,set,False,9.99
2727,8730-1,Bionicle,Toa Inika,2006,Toa Hewkii,,62.0,13.43080266258734,59.22,20.73,2006-01-08,2007-07-31,set,False,9.99
2728,8731-1,Bionicle,Toa Inika,2006,Toa Kongu,,46.0,13.43080266258734,24.99,12.99,2006-01-08,2007-07-31,set,False,9.99
2729,8732-1,Bionicle,Toa Inika,2006,Toa Matoro,,46.0,13.43080266258734,48.43,22.52,2006-01-08,2007-07-31,set,False,9.99
2730,8764-1,Bionicle,Warriors,2006,Vezon & Fenrakk,,281.0,40.33274072849051,141.97,99.74,2006-01-08,2007-07-31,set,False,30.0
2731,8892-1,Bionicle,Playsets,2006,Piraka Outpost,4.0,211.0,40.31929648158101,35.56,22.56,2006-01-08,2007-07-31,set,False,29.99
2732,8893-1,Bionicle,Playsets,2006,Lava Chamber Gate,8.0,373.0,53.76354339107785,73.45,48.53,2006-01-08,2007-07-31,set,False,39.99
2733,6212-1,Star Wars,Episode V,2006,X-wing Fighter,6.0,437.0,67.2077903005747,97.13,53.83,2006-01-09,2011-07-31,set,False,49.99
2734,8527-1,Mindstorms,NXT,2006,Mindstorms NXT,,577.0,336.09272849051143,180.0,158.85,2006-01-09,2006-12-31,set,False,249.99
2735,10173-1,Creator Expert,Trains,2006,Holiday Train,7.0,965.0,120.98477793856203,489.7,367.13,2006-01-09,2007-12-31,set,False,89.99
2736,2598-1,Duplo,,2006,Large Red Building Plate,,1.0,20.152926117335756,,,,,set,False,14.99
2737,10204-1,Bionicle,Warriors,2006,Vezon & Kardas,,670.0,67.22123454748419,174.15,260.96,2006-10-15,2006-12-31,set,False,50.0
2738,10175-1,Star Wars,Ultimate Collector Series,2006,Vader's TIE Advanced,,1212.0,134.42902484805887,1090.64,457.28,2006-01-10,2008-12-31,set,False,99.99
2739,8289-1,Technic,,2006,Fire Truck,,1035.0,100.81840757431678,138.74,67.56,2006-01-10,2007-12-31,set,False,74.99
2740,7713-1,Exo-Force,Original,2006,Bridge Walker and White Lightning,4.0,657.0,67.22123454748419,199.79,226.75,2006-01-10,2006-12-31,set,False,50.0
2741,10177-1,Creator Expert,Aircraft,2006,Boeing 787 Dreamliner,,1197.0,107.5405310290652,856.7,320.0,2006-01-09,2008-12-31,set,False,79.99
2742,8894-1,Bionicle,Playsets,2006,Piraka Stronghold,12.0,648.0,100.81840757431678,74.13,60.6,2006-01-08,2007-07-31,set,False,74.99
2743,7338-1,Duplo,Zoo,2006,LEGO DUPLO Big Crate,2.0,116.0,52.834060418973074,,,,,set,False,39.29863887106372
2744,3191-1,Duplo,,2006,Anniversary Bucket,,103.0,31.691979418983856,,,,,set,False,23.572893024299532
2745,5480-1,Duplo,,2006,Duplo Town Building,2.0,87.0,31.691979418983856,,,,,set,False,23.572893024299532
2746,3298-1,Duplo,Bob the Builder,2006,Lift and Load Sumsy,1.0,12.0,13.444246909496837,32.5,15.61,,,set,False,10.0
2747,4967-1,Duplo,LEGO Ville,2006,Fire Helicopter,2.0,14.0,21.497350808285443,32.0,16.45,,,set,False,15.99
2748,4964-1,Duplo,LEGO Ville,2006,Highway Help,2.0,26.0,26.875049572084176,40.0,29.65,,,set,False,19.99
2749,4963-1,Duplo,LEGO Ville,2006,Police Patrol,1.0,8.0,10.083185182122628,30.63,10.55,,,set,False,7.5
2750,4962-1,Duplo,LEGO Ville,2006,Baby Zoo,1.0,18.0,13.43080266258734,15.41,14.48,,,set,False,9.99
2751,4496-3,Make and Create,,2006,Fun With Building Tub,2.0,805.0,42.26301991897846,87.9,,,,set,False,31.435765947681627
2752,8704-1,Castle,Knights' Kingdom II,2006,Sir Adric,,40.0,13.444246909496837,26.46,10.57,2006-01-01,2007-07-31,set,False,10.0
2753,4085-3,Duplo,,2006,Duplo Bucket,1.0,75.0,13.444246909496837,,21.68,,,set,False,10.0
2754,4969-1,Duplo,LEGO Ville,2006,Tractor Fun,1.0,4.0,6.708679207838921,10.0,7.41,,,set,False,4.99
2755,3300-1,Duplo,Thomas the Tank Engine,2006,Harold the Helicopter,1.0,7.0,13.444246909496837,133.38,40.78,,,set,False,10.0
2756,4961-1,Duplo,LEGO Ville,2006,Fun Zoo,,30.0,21.497350808285443,64.9,29.95,,,set,False,15.99
2757,4971-1,Duplo,LEGO Ville,2006,Zoo Vehicles,2.0,37.0,33.59717302683259,89.97,42.0,,,set,False,24.99
2758,5966-1,Exo-Force,Original,2006,White Good Guy,1.0,22.0,3.150170068998395,9.78,7.45,,,set,False,2.3431361311678653
2759,5477-1,Make and Create,,2006,LEGO Classic House Building,,233.0,20.152926117335756,25.75,16.5,,,set,False,14.99
2760,7261-2,Star Wars,Episode III,2006,"Clone Turbo Tank (non-light-up, 2006 edition)",8.0,813.0,120.99822218547153,536.26,222.13,,,set,False,90.0
2761,3191-2,Duplo,,2006,"Yellow Half-Tub, Special Edition",,103.0,20.166370364245257,,,,,set,False,15.0
2762,6638-1,Bionicle,Accessories,2006,Ultimate Creatures Accessory Set,,300.0,26.888493818993673,349.99,,,,set,False,20.0
2763,6114-1,Make and Create,,2006,LEGO Creator 200 + 40 Special Elements,,242.0,17.477520982345887,,5.44,,,set,False,13.0
2764,5470-1,Quatro,,2006,My First Quatro Figure,1.0,18.0,13.444246909496837,94.77,65.33,,,set,False,10.0
2765,6112-1,Make and Create,,2006,"LEGO World of Bricks - 1,000 Elements",,1000.0,26.888493818993673,40.0,,,,set,False,20.0
2766,6092-1,Make and Create,,2006,Anniversary Bucket,,700.0,31.691979418983856,19.88,32.65,,,set,False,23.572893024299532
2767,5491-1,Make and Create,,2006,XXL 2000,,2000.0,53.77698763798735,168.59,,,,set,False,40.0
2768,5481-1,Duplo,,2006,Duplo Zoo,2.0,128.0,33.61061727374209,,22.5,,,set,False,25.0
2769,6092-2,Make and Create,,2006,Special Edition Creative Building Tub,,700.0,20.166370364245257,100.0,,,,set,False,15.0
2770,7579-1,Belville,,2006,Blossom Fairy,1.0,46.0,13.43080266258734,27.93,15.8,,,set,False,9.99
2771,4105-3,Make and Create,,2006,Imagine and Build,1.0,487.0,13.444246909496837,35.99,,,,set,False,10.0
2772,10106-1,Seasonal,Christmas,2006,LEGO Snowflake,,105.0,10.741953280687973,50.0,9.78,,,set,False,7.99
2773,9844-1,Mindstorms,NXT,2006,Light Sensor,,1.0,33.59717302683259,22.67,17.0,,,set,False,24.99
2774,9224-1,Education,Duplo,2006,Community People Set,20.0,20.0,48.39928887418861,80.94,,,,set,False,36.0
2775,9211-1,Education,Duplo,2006,Community Transport Set,8.0,61.0,73.9433580022326,58.2,,,,set,False,55.0
2776,8726-1,Bionicle,Matoran,2006,Dalu,,25.0,5.364254516889239,25.47,9.59,,,set,False,3.99
2777,8725-1,Bionicle,Matoran,2006,Balta,,22.0,5.377698763798735,21.31,7.88,,,set,False,4.0
2778,9247-2,Education,,2006,Community Workers,31.0,235.0,67.2077903005747,80.26,50.0,,,set,False,49.99
2779,8284-1,Technic,,2006,Dune Buggy / Tractor,,872.0,80.66548145698103,164.73,70.55,2006-01-08,2008-12-31,set,False,60.0
2780,4966-1,Duplo,LEGO Ville,2006,Doll's House,4.0,95.0,94.09628411956835,190.0,65.0,,,set,False,69.99
2781,7708-1,Exo-Force,Original,2006,Uplink,1.0,69.0,6.722123454748418,28.75,7.45,2006-01-01,2006-12-31,set,False,5.0
2782,7711-1,Exo-Force,Original,2006,Sentry,1.0,78.0,6.708679207838921,57.81,9.47,2006-01-01,2006-12-31,set,False,4.99
2783,7793-1,Make and Create,,2006,Standard Starter Set,1.0,487.0,31.691979418983856,28.65,24.0,2006-01-01,2006-12-31,set,False,23.572893024299532
2784,7795-1,Make and Create,,2006,Deluxe Starter Set,3.0,1110.0,63.40510091896768,98.18,47.88,2006-01-01,2006-12-31,set,False,47.16151179444582
2785,7844-1,Duplo,Airport,2006,Airport Rescue Truck,2.0,30.0,20.152926117335756,129.0,29.95,2006-01-01,2006-12-31,set,False,14.99
2786,7890-1,City,Medical,2006,Ambulance,1.0,118.0,10.741953280687973,43.04,13.84,2006-01-01,2008-12-31,set,False,7.99
2787,7891-1,City,Airport,2006,Airport Fire Truck,1.0,148.0,20.152926117335756,39.62,15.16,2006-01-01,2007-12-31,set,False,14.99
2788,7892-1,City,Medical,2006,Hospital,4.0,382.0,67.2077903005747,170.21,67.32,2006-01-01,2008-12-31,set,False,49.99
2789,7893-1,City,Airport,2006,Passenger Plane,4.0,401.0,53.76354339107785,265.69,85.0,2006-01-01,2007-12-31,set,False,39.99
2790,7894-1,City,Airport,2006,Airport,5.0,700.0,107.5405310290652,295.23,88.77,2006-01-01,2008-12-31,set,False,79.99
2791,7901-1,City,Airport,2006,Airplane Mechanic,1.0,26.0,4.692042171414396,14.64,6.21,2006-01-01,2006-12-31,set,False,3.49
2792,7903-1,City,Medical,2006,Rescue Helicopter,3.0,249.0,26.875049572084176,56.57,18.06,2006-01-01,2007-12-31,set,False,19.99
2793,8281-1,Technic,,2006,Mini Tractor,,121.0,13.444246909496837,23.73,11.78,2006-01-01,2007-12-31,set,False,10.0
2794,8282-1,Technic,,2006,Quad Bike,,200.0,26.888493818993673,26.0,9.49,2006-01-01,2007-12-31,set,False,20.0
2795,9847-1,Mindstorms,NXT,2006,Bluetooth Dongle,,1.0,43.69380245586472,,,,,set,False,32.5
2796,9798-1,Mindstorms,NXT,2006,Rechargeable Battery,,1.0,73.92991375532311,69.0,46.99,,,set,False,54.99
2797,9833-2,Mindstorms,NXT,2006,Transformer,,1.0,32.25274833588291,19.99,14.0,,,set,False,23.99
2798,7902-1,City,Medical,2006,Doctor's Car,1.0,66.0,8.053103898788605,24.74,5.52,2006-01-01,2008-12-31,set,False,5.99
2799,9842-1,Mindstorms,NXT,2006,Interactive Servo Motor,,1.0,33.59717302683259,16.0,3.49,,,set,False,24.99
2800,9841-1,Mindstorms,NXT,2006,NXT Intelligent Brick,,1.0,228.53875321453674,51.01,51.84,,,set,False,169.99
2801,66156-1,City,Product Collection,2006,City Airport Exclusive Pack,,1123.0,158.5444654189192,,,,,set,False,117.9273681048847
2802,66116-1,City,Product Collection,2006,City Emergency Service Vehicles (Multipack),,618.0,63.40510091896768,166.75,,,,set,False,47.16151179444582
2803,851861-1,Gear,Board Games,2006,Vikings Chess Set,24.0,60.0,63.40510091896768,,169.94,,,set,False,47.16151179444582
2804,9846-1,Mindstorms,NXT,2006,Ultrasonic Sensor,,1.0,53.76354339107785,13.51,11.5,,,set,False,39.99
2805,9845-1,Mindstorms,NXT,2006,Sound Sensor,,1.0,47.04141993632943,17.52,15.25,,,set,False,34.99
2806,9843-1,Mindstorms,NXT,2006,Touch Sensor,,1.0,33.59717302683259,11.88,2.33,,,set,False,24.99
2807,7790-1,Duplo,,2006,Standard Starter Set,1.0,75.0,31.691979418983856,,22.5,,,set,False,23.572893024299532
2808,7792-1,Duplo,,2006,Deluxe Starter Set,2.0,120.0,63.40510091896768,,,,,set,False,47.16151179444582
2809,7794-1,Make and Create,,2006,{Set with two minifigs},,,42.26301991897846,,,,,set,False,31.435765947681627
2810,7846-1,Duplo,Castle,2006,Dragon Tournament,3.0,44.0,40.33274072849051,298.37,141.2,,,set,False,30.0
2811,8285-1,Technic,,2006,Tow Truck,,1877.0,161.31751866705255,391.5,214.63,2006-01-08,2008-12-31,set,False,119.99
2812,7883-1,Duplo,Pirates,2006,Treasure Hunt,2.0,14.0,13.43080266258734,41.57,29.4,,,set,False,9.99
2813,7882-1,Duplo,Pirates,2006,Shark Attack,1.0,13.0,26.875049572084176,145.33,40.85,,,set,False,19.99
2814,8722-1,Bionicle,Matoran,2006,Kazi,,25.0,5.364254516889239,24.69,4.95,,,set,False,3.99
2815,8721-1,Bionicle,Matoran,2006,Velika,,21.0,5.377698763798735,14.44,5.5,,,set,False,4.0
2816,8719-1,Bionicle,Accessories,2006,Zamor Spheres,,10.0,2.6888493818993675,5.59,5.45,,,set,False,2.0
2817,8723-1,Bionicle,Matoran,2006,Piruk,,27.0,5.364254516889239,23.54,8.08,,,set,False,3.99
2818,8528-1,Mindstorms,NXT,2006,Converter Cables for Mindstorms NXT,,3.0,13.43080266258734,45.36,42.92,,,set,False,9.99
2819,8369-2,Racers,Outdoor RC,2006,Dirt Crusher RC,,88.0,53.77698763798735,,176.97,,,set,False,40.0
2820,8287-1,Technic,,2006,Motor Box,,93.0,40.31929648158101,99.95,78.79,,,set,False,29.99
